ema_fast,ema_slow,ema_trend,ema_htf,ema_d1,ema_w1,ema_14,ema_21,ema_55,ema_20,ema_50,volume_ma,sma_20,sma_50,rsi,macd,macd_signal,macd_histogram,adx,supertrend,supertrend_trend,bb_upper,bb_middle,bb_lower,bb_width,bb_percent,ichimoku_tenkan,ichimoku_kijun,ichimoku_senkou_a,ichimoku_senkou_b,ichimoku_chikou,ichimoku_cloud_top,ichimoku_cloud_bottom,vwap,atr,pivot,r1,s1,r2,s2,stoch_k,stoch_d,williams_r,cci,mfi,obv,rsi_divergence_bullish,rsi_divergence_bearish,macd_divergence_bullish,macd_divergence_bearish,obv_divergence_bullish,obv_divergence_bearish,elder_ema,elder_impulse,elder_screen1_up,elder_screen1_down,kabbaj_squeeze,symbol,timeframe,direction,score,market_regime,pnl_pct,winner,result
3448.483880483106,3484.722058601982,3499.8500606064486,3489.267710374998,3489.267710374998,3483.437021636254,3470.384188116329,3484.722058601982,3488.7548051027543,3483.437021636254,3489.267710374998,9365.754735,3513.1439999999993,3488.6562,20.863970588235432,-25.645565284542045,-5.487529368528793,-20.15803591601325,58.41059206699556,3508.733,-1.0,3643.0426126743214,3513.1439999999993,3383.2453873256773,0.07395006448601145,0.1011735696524448,3471.55,3479.92,3463.24,3452.6549999999997,3410.94,3463.24,3452.6549999999997,3473.1704835104297,33.88071428571431,3490.4233333333336,3575.6066666666675,3332.5766666666673,3733.453333333334,3247.3933333333334,17.49330377759311,12.003940765370396,-82.5066962224069,-140.01240955746303,17.366877703187782,-1999090.6428200018,0,0,0,0,0,0,3466.9988417550685,0,0,1,0,ETH/USDT,15m,SHORT,7.0,TRENDING,-1.0426347583201885,0,SL
3453.4763748013274,3440.8037612765997,3471.4705934013905,3439.365509635152,3439.365509635152,3441.406025625448,3446.5912540702243,3440.8037612765997,3440.354412272147,3441.406025625448,3439.365509635152,6845.34903,3436.1625,3422.9492000000005,56.079972149002856,10.32101941875635,5.380744281283036,4.940275137473314,26.33523792853757,3384.543,1.0,3478.948409079611,3436.1625,3393.376590920389,0.02490330947946203,0.8912210903093,3433.2799999999997,3433.2799999999997,3416.7725,3479.92,3511.73,3416.7725,3479.92,3443.9134746893783,27.75857142857139,3458.2533333333336,3544.856666666667,3328.316666666667,3674.7933333333335,3241.7133333333336,82.69784172661853,85.96119138092426,-17.302158273381465,148.56025056484,73.38493432123248,-1970535.3212200028,0,0,0,0,0,0,3447.753979875826,1,1,0,1,ETH/USDT,15m,LONG,7.0,TRENDING,-0.04636968470360597,0,SL
3463.5688427639952,3482.913355220078,3481.744411580516,3484.447019808326,3484.447019808326,3482.1168565579987,3474.683728227709,3482.913355220078,3483.480563200826,3482.1168565579987,3484.447019808326,6561.984364999999,3488.4265000000005,3491.0806,21.873901736135323,-14.618649711527269,-5.356323537880504,-9.262326173646764,33.327842767162394,3496.7740000000003,-1.0,3539.5812605540887,3488.4265000000005,3437.2717394459123,0.029328271961062195,-0.11437585983360621,3466.48,3485.825,3498.1775000000002,3469.325,3183.56,3498.1775000000002,3469.325,3474.266935052216,18.80000000000002,3458.2533333333336,3544.856666666667,3328.316666666667,3674.7933333333335,3241.7133333333336,4.057550978159681,9.70639495458786,-95.94244902184032,-225.99963094647302,22.2967517609615,-2000502.791420003,0,0,0,0,0,0,3472.89853968926,-1,0,1,0,ETH/USDT,15m,SHORT,8.0,TRENDING,-1.0746509622557434,0,SL
3446.424847495166,3469.1955486251522,3480.1367332808254,3478.004942996508,3478.004942996508,3468.022608695747,3458.388578049267,3469.1955486251522,3477.690982392577,3468.022608695747,3478.004942996508,8141.3192899999995,3478.0894999999996,3491.0014,34.43475520067224,-19.55440289532862,-12.008701466666418,-7.545701428662204,37.74908464890455,3486.24,-1.0,3545.8439990852553,3478.0894999999996,3410.335000914744,0.03896075652179492,0.2456294381526855,3452.4300000000003,3469.955,3509.455,3469.325,3168.34,3509.455,3469.325,3454.8715149656405,25.952142857142853,3458.2533333333336,3544.856666666667,3328.316666666667,3674.7933333333335,3241.7133333333336,42.51868206521723,22.294462231164534,-57.48131793478277,-87.69213537409206,28.751518390538735,-1990049.4960200028,0,0,0,0,0,0,3456.2951736818663,0,0,1,0,ETH/USDT,15m,SHORT,7.0,TRENDING,1.924813787823038,1,TP
3191.077673867263,3237.365001200287,3428.414980397442,3323.4467045240867,3323.4467045240867,3233.3206844938513,3208.885296346355,3237.365001200287,3332.790908270928,3233.3206844938513,3323.4467045240867,16299.277395000001,3224.4105,3365.6134,37.13841368584759,-55.52630881776349,-59.41083301968762,3.8845242019241297,76.75961369874373,3274.9800000000005,-1.0,3319.4843887114876,3224.4105,3129.3366112885124,0.05897133054956098,0.29804917774779166,3194.415,3300.9849999999997,3458.8625,3471.76,3213.62,3458.8625,3471.76,3200.3652942158656,33.50500000000011,3458.2533333333336,3544.856666666667,3328.316666666667,3674.7933333333335,3241.7133333333336,32.40570846075464,24.343795362274207,-67.59429153924536,-74.85656814260827,28.810419297356148,-2241508.8462200034,0,0,0,0,0,0,3204.98229733175,0,0,1,0,ETH/USDT,15m,SHORT,7.0,TRENDING,-1.036816575227637,0,SL
3187.7482327742146,3201.723830822853,3367.5856976956734,3238.806565420004,3238.806565420004,3200.7274617695357,3194.447929491048,3201.723830822853,3245.9137698304985,3200.7274617695357,3238.806565420004,9448.083965000002,3205.9155,3211.8469999999998,37.549739393599765,-14.94240555163151,-12.674184934662268,-2.2682206169692414,26.717060153417766,3240.326,-1.0,3262.6065985214354,3205.9155,3149.2244014785647,0.03536655817749119,0.38282551982145313,3166.49,3188.48,3225.2749999999996,3336.24,3121.12,3225.2749999999996,3336.24,3184.7833282443107,28.78928571428573,3317.1999999999994,3480.179999999999,3068.5599999999986,3728.8199999999997,2905.579999999999,59.75410949599246,52.65362496037668,-40.245890504007534,-42.63441658010454,50.24128930937705,-2238077.0135200033,0,0,0,0,0,0,3193.251073968219,0,0,1,1,ETH/USDT,15m,SHORT,6.0,TRENDING,1.945520192731994,1,TP
3133.1990595366997,3156.7225264884373,3319.888261849448,3189.521781486765,3189.521781486765,3155.3080394684666,3145.1240317818047,3156.7225264884373,3195.1730190821763,3155.3080394684666,3189.521781486765,9080.905260000001,3164.8769999999995,3188.446,36.29825722479597,-22.250785895327226,-15.976139027874403,-6.274646867452823,40.33938731543348,3185.5839999999994,-1.0,3232.20144088919,3164.8769999999995,3097.552559110809,0.04254474400691753,0.21439049851675793,3131.46,3155.66,3170.8675000000003,3212.5699999999997,3210.21,3170.8675000000003,3212.5699999999997,3131.2829545028394,30.33642857142854,3317.1999999999994,3480.179999999999,3068.5599999999986,3728.8199999999997,2905.579999999999,44.53390164969615,21.182459261756325,-55.46609835030385,-128.29243593119625,24.46376936538897,-2288951.376320003,0,0,0,0,0,0,3143.044864554326,0,0,1,0,ETH/USDT,15m,SHORT,7.0,TRENDING,-1.0443493052587731,0,SL
3213.147366336608,3193.333973923314,3296.317904794667,3189.8757386277775,3189.8757386277775,3194.3954973146397,3203.143844918126,3193.333973923314,3192.3058205643733,3194.3954973146397,3189.8757386277775,13324.444895000002,3178.657,3177.5026000000003,66.00463712323368,17.570490248226633,12.298349467825558,5.272140780401076,31.791037494170528,3137.101,1.0,3276.6070276671194,3178.657,3080.706972332881,0.061629818924859914,0.6517253272301915,3219.8050000000003,3163.355,3185.46,3188.48,3143.58,3185.46,3188.48,3195.262036662254,36.09357142857133,3317.1999999999994,3480.179999999999,3068.5599999999986,3728.8199999999997,2905.579999999999,67.54851272409859,76.49738663109223,-32.45148727590142,51.35095677770757,80.38715227133295,-2308499.804920002,0,0,0,0,0,0,3205.0132919710377,0,1,0,0,ETH/USDT,15m,LONG,6.0,TRENDING,-1.0342836646232738,0,SL
3181.61948543211,3176.068133352448,3220.8472023121835,3171.6832974938466,3171.6832974938466,3176.4092284097133,3178.9437907241786,3176.068133352448,3171.6228346473877,3176.4092284097133,3171.6832974938466,2722.45656,3173.45,3170.408,63.54220611082334,5.334624480154162,4.2397483107339795,1.094876169420182,33.52746294909827,3150.402,1.0,3197.6457638743477,3173.45,3149.254236125652,0.01524887039300944,0.7603761564510627,3184.75,3170.705,3161.9624999999996,3142.0,3167.27,3161.9624999999996,3142.0,3180.655663666389,12.073571428571443,3146.3700000000003,3222.7400000000007,3036.0300000000007,3333.0800000000004,2959.6600000000003,73.61920298298824,70.60319583624657,-26.380797017011766,85.07270978149862,76.86613173584688,-2282866.5309200017,0,0,0,0,0,0,3179.450648508911,0,1,0,1,ETH/USDT,15m,LONG,6.0,TRENDING,-0.10319997667950274,0,SL
3181.2252108249486,3187.599254098059,3215.160911916567,3183.941560355123,3183.941560355123,3187.5176436135657,3185.742896983198,3187.599254098059,3183.296789222644,3187.5176436135657,3183.941560355123,6515.816505000001,3196.2165,3180.7968,13.591160220994311,-3.1131239450814974,2.3812459160613337,-5.494369861142831,44.709582357793934,3206.289,-1.0,3230.2598749794147,3196.2165,3162.1731250205853,0.02130229599866886,-0.0684879954382428,3178.9350000000004,3192.92,3172.0175,3165.8,3201.04,3172.0175,3165.8,3195.605788037561,12.295000000000007,3146.3700000000003,3222.7400000000007,3036.0300000000007,3333.0800000000004,2959.6600000000003,2.2518878101403397,14.495511494750167,-97.74811218985965,-169.94466255977176,11.44060212992828,-2253493.2072200025,0,0,0,0,0,0,3185.1324862559864,-1,0,1,0,ETH/USDT,15m,SHORT,6.0,TRENDING,-1.1045078373847736,0,SL
3203.396315556117,3193.694834976611,3205.2752566349773,3185.3487621003487,3185.3487621003487,3194.2914703196902,3198.7377002451103,3193.694834976611,3184.6731836126555,3194.2914703196902,3185.3487621003487,2637.55746,3189.9775,3184.8228000000004,65.6437339423351,9.317058726632695,7.426778583863889,1.8902801427688054,38.27130923597313,3177.7090000000003,1.0,3232.664792759637,3189.9775,3147.290207240363,0.026763381722684172,0.7598255659465788,3201.74,3174.115,3179.125,3188.33,3175.73,3179.125,3188.33,3201.1762284183196,11.440714285714193,3169.5200000000004,3228.360000000001,3109.040000000001,3288.8400000000006,3050.2000000000003,86.19246861924685,81.77707863599659,-13.807531380753149,79.52881151704405,64.44926821673218,-2243877.276120002,0,0,0,0,0,0,3199.6220862517553,0,1,0,0,ETH/USDT,15m,LONG,7.0,TRENDING,-0.11145994814586116,0,SL
3182.0852094659867,3194.984945506512,3205.21516802518,3196.2370337633783,3196.2370337633783,3194.487994741113,3189.6355035549595,3194.984945506512,3195.665182552838,3194.487994741113,3196.2370337633783,4951.515735000001,3204.822,3196.6135999999997,32.966629996332856,-9.536152280677925,-3.084660826212298,-6.451491454465627,44.91698627308811,3222.8079999999995,-1.0,3261.185051577666,3204.822,3148.4589484223343,0.03517390455860939,0.1821321859177071,3196.99,3201.94,3187.9275,3180.8900000000003,3105.01,3187.9275,3180.8900000000003,3192.323149140441,18.209285714285702,3169.5200000000004,3228.360000000001,3109.040000000001,3288.8400000000006,3050.2000000000003,14.991500212494358,16.73605027353229,-85.00849978750564,-99.30430100468651,50.385049720141076,-2248806.7829200025,0,0,0,0,0,0,3188.4224563661096,0,0,1,0,ETH/USDT,15m,SHORT,6.0,TRENDING,-0.07080081835021737,0,SL
3156.0896844323897,3169.35325152178,3199.9563132864646,3181.7775665013296,3181.7775665013296,3168.4703608823384,3162.3094303266676,3169.35325152178,3182.4735489226455,3168.4703608823384,3181.7775665013296,6896.814645,3164.984,3193.9120000000003,24.312422744128483,-13.200476594861811,-10.924026650502093,-2.276449944359719,44.74295344257702,3196.9109999999996,-1.0,3200.4490531619363,3164.984,3129.5189468380636,0.02241088938328683,-0.3394742808944496,3139.995,3174.115,3211.0175,3179.8900000000003,3077.9,3211.0175,3179.8900000000003,3155.6949245943892,19.157142857142844,3169.5200000000004,3228.360000000001,3109.040000000001,3288.8400000000006,3050.2000000000003,7.616828161413003,51.36814382239927,-92.383171838587,-273.3788959268766,33.597309213443836,-2262902.969320002,0,0,0,0,0,0,3161.14982757149,-1,0,1,0,ETH/USDT,15m,SHORT,8.0,TRENDING,1.902490280636068,1,TP
3090.872740249947,3114.229394084281,3188.3499339612904,3147.724373800056,3147.724373800056,3112.3625218745724,3100.2984401503395,3114.229394084281,3150.752756189875,3112.3625218745724,3147.724373800056,10772.25082,3117.7870000000003,3169.1416,32.70319675420211,-26.514545585095675,-27.242536450006952,0.727990864911277,42.25426582413036,3132.558,-1.0,3208.7293982181823,3117.7870000000003,3026.8446017818183,0.05833778780794326,0.3717484888399584,3077.0,3104.3,3204.6800000000003,3190.3900000000003,3136.32,3204.6800000000003,3190.3900000000003,3090.244683145443,31.599285714285802,3169.5200000000004,3228.360000000001,3109.040000000001,3288.8400000000006,3050.2000000000003,44.23623675368308,45.97010424743676,-55.76376324631692,-27.234544188021335,39.626147081585536,-2278346.5819200017,0,0,0,0,0,0,3098.2404813462003,0,0,1,0,ETH/USDT,15m,SHORT,7.0,TRENDING,-1.0414366605614376,0,SL
3145.7509813002907,3166.437425677727,3170.798125008469,3168.884835203436,3168.884835203436,3165.578268432466,3157.6272442493955,3166.437425677727,3168.0058361047313,3165.578268432466,3168.884835203436,5607.412034999999,3178.359,3180.7729999999997,15.357893774568183,-15.740924856574566,-5.935708444576484,-9.805216411998082,37.38147651101149,3168.357,-1.0,3242.62003080397,3178.359,3114.0979691960297,0.0404366094603978,0.05315842835459194,3145.945,3159.235,3174.9125000000004,3106.26,3004.66,3174.9125000000004,3106.26,3154.166104007781,18.953571428571454,3116.096666666667,3228.1933333333336,2983.1933333333336,3361.096666666667,2871.096666666667,20.141866084651724,21.103229661963486,-79.85813391534828,-137.21265749735514,26.57258279123114,-2325836.6265200027,0,0,0,0,0,0,3155.7136985857933,0,0,1,0,ETH/USDT,15m,SHORT,7.0,TRENDING,-1.0710557792209212,0,SL
3128.4846523855877,3148.9874935980833,3168.386186033242,3160.2507445649353,3160.2507445649353,3147.8288854082143,3138.9199808635985,3148.9874935980833,3160.3016999736133,3147.8288854082143,3160.2507445649353,11101.169890000001,3156.1065,3177.6644,29.433661260303083,-18.48058552527573,-12.601133345809723,-5.879452179466005,32.314148322886055,3237.4629999999997,-1.0,3228.9340761174776,3156.1065,3083.278923882522,0.04615026528254211,-0.025051800959542816,3143.33,3149.58,3194.2725,3110.42,3030.46,3194.2725,3110.42,3140.643015828051,39.599999999999945,3116.096666666667,3228.1933333333336,2983.1933333333336,3361.096666666667,2871.096666666667,2.8497409326424217,17.9087759524156,-97.15025906735758,-142.8675731075793,24.69210112556786,-2357487.497520002,0,0,0,0,0,0,3137.077356248931,-1,0,1,0,ETH/USDT,15m,SHORT,8.0,TRENDING,-0.033036026232865,0,SL
3090.323369624986,3101.4531405533194,3099.8734054951397,3103.7378227339386,3103.7378227339386,3100.867594715566,3096.253946875562,3101.4531405533194,3102.7121828775535,3100.867594715566,3103.7378227339386,3691.5488800000007,3102.9800000000005,3122.4321999999997,33.078215419077935,-9.486577353652137,-5.429311384845149,-4.0572659688069885,27.961842937545605,3117.372,-1.0,3134.5467980135686,3102.9800000000005,3071.4132019864323,0.020346117611823554,-0.034739063263398665,3094.0,3096.115,3127.5125,3096.02,3099.79,3127.5125,3096.02,3094.228216016972,16.200714285714216,3080.056666666667,3213.5533333333337,2990.163333333334,3303.4466666666667,2856.666666666667,10.716550412174653,10.782129112805606,-89.28344958782534,-193.0812032990301,36.47928400371514,-2394127.8254200034,0,0,0,0,0,0,3095.269566875078,-1,0,1,1,ETH/USDT,15m,SHORT,8.0,TRENDING,1.913641566532804,1,TP
3051.5479040556975,3066.0382563205603,3088.3303256080662,3075.0300080854545,3075.0300080854545,3065.408871645401,3059.9719492850036,3066.0382563205603,3075.844387128906,3065.408871645401,3075.0300080854545,7488.019889999999,3075.0275,3068.4592000000002,32.131078224101515,-11.351198756768099,-4.30755036638557,-7.043648390382529,41.97260784342433,3104.949,-1.0,3128.215661276619,3075.0275,3021.8393387233814,0.034593616659765646,-0.17381065898502207,3050.22,3053.395,3064.1974999999998,3071.33,2968.25,3064.1974999999998,3071.33,3054.253737062491,29.280000000000037,3080.056666666667,3213.5533333333337,2990.163333333334,3303.4466666666667,2856.666666666667,7.9549423681453835,31.56645834328765,-92.04505763185462,-222.0905541455804,31.58801066297663,-2441068.5142200035,0,0,0,0,0,0,3058.661208134812,-1,0,1,0,ETH/USDT,15m,SHORT,8.0,TRENDING,1.947787254006394,1,TP
3013.168572968228,3019.254965275008,3041.419923764134,3019.40681154093,3019.40681154093,3018.9738673764787,3016.3941566451667,3019.254965275008,3019.3196716708226,3018.9738673764787,3019.40681154093,3869.7774400000003,3021.1965,3028.7214000000004,32.75913275913284,-4.918366584201522,-2.7710091416789533,-2.1473574425225683,36.85469475312573,3044.561,-1.0,3044.709469119828,3021.1965,2997.683530880172,0.015565335865990898,0.1470777485518713,3012.5649999999996,3028.76,3025.9725,2965.8199999999997,2833.66,3025.9725,2965.8199999999997,3017.600492009352,14.147857142857154,3008.22,3142.7999999999997,2890.8999999999996,3260.12,2756.3199999999997,21.026750590086593,33.73983739837407,-78.97324940991341,-87.7836662590015,27.120526498874028,-2512963.8644200056,0,0,0,0,0,0,3015.816119324916,-1,0,1,1,ETH/USDT,15m,SHORT,8.0,TRENDING,-1.0865205153449042,0,SL
3014.741497689983,3017.9169355428166,3039.209567997328,3018.888869487319,3018.888869487319,3017.729475361117,3016.3444504133467,3017.9169355428166,3018.8811464673054,3017.729475361117,3018.888869487319,4600.743545,3015.4955,3027.4578,42.70265808155859,-2.838661557424075,-1.8720791720372598,-0.9665823853868152,33.68263368306773,3044.561,-1.0,3035.690849620735,3015.4955,2995.300150379265,0.013394382197376991,0.11165564611232974,3022.9300000000003,3021.745,3031.8075,2968.625,2851.56,3031.8075,2968.625,3017.903324120574,17.97857142857145,3008.22,3142.7999999999997,2890.8999999999996,3260.12,2756.3199999999997,6.622889305815691,25.738605705691466,-93.37711069418431,-106.1875829317758,48.607928604166176,-2526730.388320005,0,0,0,0,0,0,3016.074814903332,-1,0,1,1,ETH/USDT,15m,SHORT,8.0,TRENDING,1.9189241507692159,1,TP
2836.42357566679,2874.736956075468,3008.021520026189,2932.4807787459563,2932.4807787459563,2871.6641953957283,2851.9632555151925,2874.736956075468,2938.272069758162,2871.6641953957283,2932.4807787459563,24451.77453,2876.6634999999997,2960.995,34.53751679140284,-43.52323221599727,-44.43588217998892,0.9126499639916545,71.7193738244292,2902.155,-1.0,3010.174158005424,2876.6634999999997,2743.1528419945753,0.09282327113019954,0.34213432609145406,2825.325,2919.795,3019.8025,3028.76,2836.45,3019.8025,3028.76,2838.3795731067958,31.83071428571426,3008.22,3142.7999999999997,2890.8999999999996,3260.12,2756.3199999999997,34.565791517787844,24.856811553219956,-65.43420848221216,-53.20799707110852,27.100388099656342,-2805948.007420005,0,0,0,0,0,0,2848.6182384120293,0,0,1,0,ETH/USDT,15m,SHORT,7.0,TRENDING,-1.031694715269343,0,SL
2829.2095365645073,2846.266971794812,2968.2663373793976,2875.971001229402,2875.971001229402,2845.2708806927617,2838.4027566706354,2846.266971794812,2880.9962326921677,2845.2708806927617,2875.971001229402,6660.001614999999,2854.3064999999997,2863.9211999999998,40.197869101978625,-15.821210272553799,-9.809874018382544,-6.011336254171255,31.81541853475369,2887.0399999999995,-1.0,2911.984784621085,2854.3064999999997,2796.6282153789143,0.040414920136352124,0.12198511721984617,2829.785,2839.385,2864.815,2919.795,2689.78,2864.815,2919.795,2832.061019613737,27.843571428571426,2895.9466666666667,3001.883333333333,2728.2833333333333,3169.5466666666666,2622.346666666667,33.24260251119476,14.643891545740116,-66.75739748880524,-168.04300254241645,37.23876045629554,-2836205.5330200046,0,0,0,0,0,0,2836.947726414388,0,0,1,0,ETH/USDT,15m,SHORT,7.0,TRENDING,1.9511316608480027,1,TP
2708.5070537761762,2738.254240211555,2914.8155810045514,2788.241794630265,2788.241794630265,2736.0284704769224,2721.5599047589067,2738.254240211555,2795.2054594550877,2736.0284704769224,2788.241794630265,20747.555805000004,2741.893,2801.2754000000004,32.1215703659918,-32.29402099070876,-30.234824637570917,-2.0591963531378426,75.16519420072652,2769.681,-1.0,2825.6697710801786,2741.893,2658.1162289198214,0.06110870926048435,0.29473427086916376,2705.9300000000003,2747.835,2828.4475,2886.415,2784.73,2828.4475,2886.415,2717.0895648804894,32.543571428571404,2895.9466666666667,3001.883333333333,2728.2833333333333,3169.5466666666666,2622.346666666667,37.37713181550859,25.35339994429135,-62.62286818449141,-74.97421861651449,34.261998024439606,-3061425.881920005,0,0,0,0,0,0,2718.978506089835,0,0,1,0,ETH/USDT,15m,SHORT,7.0,TRENDING,-0.033550169465927364,0,SL
2727.866980059817,2732.3736958529066,2805.217837043644,2740.5677669814622,2740.5677669814622,2731.9763573969904,2729.5328394817197,2732.3736958529066,2741.708895545281,2731.9763573969904,2740.5677669814622,2931.033155,2732.6690000000003,2745.7187999999996,43.65817091454274,-5.459654481650887,-6.035345034180031,0.575690552529144,43.52807661975354,2750.323,-1.0,2761.7507844234597,2732.6690000000003,2703.587215576541,0.021284527634674626,0.2211484728062773,2723.665,2737.665,2748.3050000000003,2755.525,2750.03,2748.3050000000003,2755.525,2726.596206662517,13.89571428571438,2758.7166666666667,2893.8633333333332,2630.7033333333334,3021.8766666666666,2495.556666666667,31.342125678820448,66.10786873192,-68.65787432117955,-69.77494927135372,44.77154416349745,-3118915.3876200044,0,0,0,0,0,0,2729.1442913905294,-1,0,1,1,ETH/USDT,15m,SHORT,8.0,TRENDING,-1.079122493933476,0,SL
2768.31486529433,2758.7960717703304,2784.629448944148,2750.762804095651,2750.762804095651,2759.3135632362623,2763.181342698234,2758.7960717703304,2750.224094083187,2759.3135632362623,2750.762804095651,2252.7079400000002,2755.7864999999997,2745.3318,66.91959368498343,8.361747728995852,4.8493216175170915,3.51242611147876,25.314167713285478,2746.293,1.0,2783.349415799271,2755.7864999999997,2728.2235842007285,0.020003665595481505,0.9084020022401942,2769.25,2766.365,2737.09,2737.665,2825.35,2737.09,2737.665,2767.110631310022,12.111428571428503,2758.7166666666667,2893.8633333333332,2630.7033333333334,3021.8766666666666,2495.556666666667,68.2799816204627,76.43845407668324,-31.7200183795373,149.29430635829465,80.28412288576443,-3109798.9499200042,0,0,0,0,0,0,2764.0122126224564,0,1,0,0,ETH/USDT,15m,LONG,6.0,TRENDING,1.885766055450893,1,TP
2797.7596227425247,2782.472333422264,2785.123545512312,2765.9458577632763,2765.9458577632763,2783.421789576929,2790.1457223050475,2782.472333422264,2764.429651498058,2783.421789576929,2765.9458577632763,3821.6249200000007,2779.585,2760.5553999999997,67.69249336229774,14.635537513026975,10.857090637652881,3.778446875374094,55.30474023948385,2774.6169999999997,1.0,2819.1661020828697,2779.585,2740.0038979171304,0.02847986449982254,0.9927225108378318,2796.7650000000003,2779.465,2742.885,2737.665,2811.53,2742.885,2737.665,2792.4970260547416,13.657857142857145,2757.8199999999997,2811.3099999999995,2716.629999999999,2852.5,2663.1399999999994,88.50494877582935,86.70186763657921,-11.495051224170645,175.80397512241646,79.29610380412836,-3078365.2428200045,0,0,0,0,0,0,2791.4839064201456,1,1,0,0,ETH/USDT,15m,LONG,8.0,TRENDING,-1.075715453363086,0,SL
2804.656848217912,2814.5494514447755,2804.6830306010056,2816.4863615796125,2816.4863615796125,2814.1841946782943,2810.747731249153,2814.5494514447755,2815.9710028526324,2814.1841946782943,2816.4863615796125,3704.8178700000003,2822.1324999999997,2821.599,33.746750835499356,-7.0315998559685795,-1.166429672920279,-5.865170183048301,49.039747710506035,2829.328,-1.0,2858.1641117785143,2822.1324999999997,2786.100888221485,0.025535024864009482,-0.018329574452627298,2803.245,2804.0,2819.5550000000003,2817.68,2839.43,2819.5550000000003,2817.68,2812.118260936367,17.095714285714166,2809.536666666667,2850.7833333333338,2760.913333333334,2899.4066666666668,2719.666666666667,26.560975609756344,14.691984846398293,-73.43902439024366,-217.00720081345892,25.03721268374632,-3131135.6629200056,0,0,0,0,0,0,2809.8595523583767,-1,0,1,0,ETH/USDT,15m,SHORT,8.0,TRENDING,-1.070131147014842,0,SL
2822.18029868505,2816.068748188224,2805.297656722468,2815.643827002373,2815.643827002373,2816.1456042810973,2817.566901955163,2816.068748188224,2815.2732055908696,2816.1456042810973,2815.643827002373,5748.93133,2813.916,2817.3922,58.37083708370853,2.830376659729609,-3.3077682504875114,6.13814491021712,44.385175239786186,2788.416,1.0,2866.114290917673,2813.916,2761.7177090823275,0.03710010598587356,0.7595295700651654,2821.295,2815.23,2818.54,2817.68,2815.44,2818.54,2817.68,2812.988133106615,21.634285714285657,2809.536666666667,2850.7833333333338,2760.913333333334,2899.4066666666668,2719.666666666667,74.67930308251981,86.71704905182854,-25.32069691748019,95.75662830292096,52.98618964716544,-3118732.4090200053,0,0,0,0,0,0,2818.098206215713,1,1,0,0,ETH/USDT,15m,LONG,7.0,TRENDING,-1.0508492764565023,0,SL
2814.6619412255363,2825.6305290000687,2813.190021396681,2827.589090984365,2827.589090984365,2825.1949177383017,2821.0775188393313,2825.6305290000687,2827.1460918659027,2825.1949177383017,2827.589090984365,6614.0994200000005,2835.8885,2828.0586,30.52800857678858,-8.201192332870505,-2.707940349641105,-5.4932519832294,28.685535536674795,2849.5269999999996,-1.0,2884.128153605609,2835.8885,2787.648846394391,0.034020839398734445,0.1043866700199288,2816.42,2836.875,2819.0699999999997,2815.23,2850.61,2819.0699999999997,2815.23,2819.1423723051626,15.372142857142762,2809.536666666667,2850.7833333333338,2760.913333333334,2899.4066666666668,2719.666666666667,16.95151726543386,14.837204906298695,-83.04848273456614,-156.77576898089146,20.855440627299643,-3155945.148020006,0,0,0,0,0,0,2820.059867911002,-1,0,1,0,ETH/USDT,15m,SHORT,8.0,TRENDING,-1.0707898654769903,0,SL
2835.3598883166333,2825.1066198604804,2813.7292219392402,2822.004252491911,2822.004252491911,2825.5247479418267,2829.4229040960786,2825.1066198604804,2821.8807585200893,2825.5247479418267,2822.004252491911,7806.798965,2819.1655,2824.3698,67.88857427106475,7.791400486261409,2.8438520994890846,4.947548386772325,40.53885680031965,2787.15,1.0,2854.8764085352145,2819.1655,2783.4545914647856,0.02533438248674259,0.9402646318700167,2824.51,2824.51,2826.6475,2824.375,2960.57,2826.6475,2824.375,2826.798899626093,22.88285714285715,2809.536666666667,2850.7833333333338,2760.913333333334,2899.4066666666668,2719.666666666667,83.06308588801636,79.99910379410674,-16.936914111983636,160.7693730471725,66.40206082273542,-3105449.1470200056,0,0,0,0,0,0,2830.375664152526,1,1,0,0,ETH/USDT,15m,LONG,8.0,TRENDING,1.9398499470003545,1,TP
2965.126479278412,2937.619942094034,2837.390051785548,2892.1950679987044,2892.1950679987044,2939.946975074394,2954.455373537191,2937.619942094034,2887.5052266065863,2939.946975074394,2892.1950679987044,11832.363915,2942.4,2864.6220000000003,62.893081761006364,32.33761785159413,34.35479188380315,-2.01717403220902,72.80147429761017,2922.554,1.0,3021.437757266212,2942.4,2863.362242733788,0.05372332603739252,0.6484100815321909,2969.755,2899.8050000000003,2816.835,2835.395,2911.99,2816.835,2835.395,2954.952036031287,16.232142857142826,2809.536666666667,2850.7833333333338,2760.913333333334,2899.4066666666668,2719.666666666667,62.87971905179993,73.00818721794866,-37.12028094820007,52.37497828234944,61.321404640203255,-3003971.7501200046,0,0,0,0,0,0,2956.8245502203927,0,1,0,0,ETH/USDT,15m,LONG,7.0,TRENDING,-1.0668401477354037,0,SL
